id,157,3,161,5,1,140,159,351,377,341,426,378,149
157,0.0,0.10989227171433245,0.15224449438955437,0.22363651640730775,0.11968719666550992,0.2731826092125877,0.05523156899774642,0.11998814467163033,0.22874381997799326,0.15050978790975691,0.36837209753106215,0.21496348144880384,0.2039282218376162
3,0.10989227171433245,0.0,0.11889429682439726,0.24457554709235824,0.11644957698793741,0.2736288220601082,0.1461784124763079,0.0897724427974694,0.24750932200831233,0.13852064685498391,0.3346721224616547,0.23049162063203893,0.1807366836367729
161,0.15224449438955437,0.11889429682439726,0.0,0.22741860364619196,0.11555156763413894,0.3028339795083624,0.1795544286331168,0.09457218689892628,0.24360386499498482,0.14944245425748473,0.3173353415280704,0.2385892355801923,0.18805081072968458
5,0.22363651640730775,0.24457554709235824,0.22741860364619196,0.0,0.2496785383856346,0.32925348773600166,0.21895716013718217,0.26440218049741465,0.22083974182243576,0.24277777243121137,0.36480988611140325,0.21695315995811185,0.19953441226799173
1,0.11968719666550992,0.11644957698793741,0.11555156763413894,0.2496785383856346,0.0,0.3447469672396106,0.14093118220030976,0.0665747665853666,0.28772782356743914,0.1390001975831835,0.33994231177911133,0.26860406779273127,0.19553470353325467
140,0.2731826092125877,0.2736288220601082,0.3028339795083624,0.32925348773600166,0.3447469672396106,0.0,0.2730396483270888,0.3012371720892691,0.21955412210657618,0.293794279256983,0.48177249937787314,0.24731278197882312,0.2888954155092225
159,0.05523156899774642,0.1461784124763079,0.1795544286331168,0.21895716013718217,0.14093118220030976,0.2730396483270888,0.0,0.14132636246905966,0.22581172055022763,0.16707848562089292,0.38008866918396433,0.21582787406820772,0.20440196360692403
351,0.11998814467163033,0.0897724427974694,0.09457218689892628,0.26440218049741465,0.0665747665853666,0.3012371720892691,0.14132636246905966,0.0,0.25768933536682,0.1336279282579438,0.3507935712991563,0.25037624899054506,0.20371409393780565
377,0.22874381997799326,0.24750932200831233,0.24360386499498482,0.22083974182243576,0.28772782356743914,0.21955412210657618,0.22581172055022763,0.25768933536682,0.0,0.24141250333734493,0.4489708384750309,0.17848643522914293,0.23783670359935277
341,0.15050978790975691,0.13852064685498391,0.14944245425748473,0.24277777243121137,0.1390001975831835,0.293794279256983,0.16707848562089292,0.1336279282579438,0.24141250333734493,0.0,0.40139395754844226,0.23654132091041752,0.18605468759806854
426,0.36837209753106215,0.3346721224616547,0.3173353415280704,0.36480988611140325,0.33994231177911133,0.48177249937787314,0.38008866918396433,0.3507935712991563,0.4489708384750309,0.40139395754844226,0.0,0.38266044648140846,0.3687964553386024
378,0.21496348144880384,0.23049162063203893,0.2385892355801923,0.21695315995811185,0.26860406779273127,0.24731278197882312,0.21582787406820772,0.25037624899054506,0.17848643522914293,0.23654132091041752,0.38266044648140846,0.0,0.22714571280783696
149,0.2039282218376162,0.1807366836367729,0.18805081072968458,0.19953441226799173,0.19553470353325467,0.2888954155092225,0.20440196360692403,0.20371409393780565,0.23783670359935277,0.18605468759806854,0.3687964553386024,0.22714571280783696,0.0
